"filename", "language", "PHP", "SCSS", "JavaScript", "XML", "CSS", "SQL", "Markdown", "HTML", "JSON", "Less", "TypeScript", "YAML", "comment", "blank", "total"
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\pk.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\pl.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\pm.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\pn.svg", "XML", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\pr.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\ps.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\pt.svg", "XML", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 58
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\pw.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\py.svg", "XML", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 158
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\qa.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\re.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\ro.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\rs.svg", "XML", 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 293
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\ru.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\rw.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sa.svg", "XML", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sb.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sc.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sd.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\se.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sg.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sh.svg", "XML", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 75
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\si.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sj.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sk.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sl.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sm.svg", "XML", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 92
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sn.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\so.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sr.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\ss.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\st.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sv.svg", "XML", 0, 0, 0, 594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 595
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sx.svg", "XML", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sy.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\sz.svg", "XML", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tc.svg", "XML", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\td.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tf.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tg.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\th.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tj.svg", "XML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tk.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tl.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tm.svg", "XML", 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 207
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tn.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\to.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tr.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tt.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tv.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tw.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\tz.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\ua.svg", "XML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\ug.svg", "XML", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\um.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\un.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\us.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\uy.svg", "XML", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\uz.svg", "XML", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\va.svg", "XML", 0, 0, 0, 479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 480
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\vc.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\ve.svg", "XML", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\vg.svg", "XML", 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 128
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\vi.svg", "XML", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\vn.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\vu.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\wf.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\ws.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\xk.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\ye.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\yt.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\za.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\zm.svg", "XML", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flag-icon-css\flags\4x3\zw.svg", "XML", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\excanvas.js", "JavaScript", 0, 0, 1090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 187, 1428
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\excanvas.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.colorhelpers.js", "JavaScript", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 23, 181
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.colorhelpers.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.canvas.js", "JavaScript", 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 78, 346
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.canvas.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.categories.js", "JavaScript", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 31, 191
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.categories.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.crosshair.js", "JavaScript", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 23, 177
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.crosshair.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.errorbars.js", "JavaScript", 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 41, 354
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.errorbars.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.fillbetween.js", "JavaScript", 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 56, 227
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.fillbetween.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.image.js", "JavaScript", 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 34, 242
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.image.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.js", "JavaScript", 0, 0, 2213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 401, 524, 3138
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.navigate.js", "JavaScript", 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 47, 347
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.navigate.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.pie.js", "JavaScript", 0, 0, 524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 167, 818
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.pie.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.resize.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 61
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.resize.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.selection.js", "JavaScript", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 57, 361
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.selection.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.stack.js", "JavaScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 25, 189
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.stack.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.symbol.js", "JavaScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 72
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.symbol.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.threshold.js", "JavaScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 19, 143
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.threshold.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.time.js", "JavaScript", 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 79, 430
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot-old\jquery.flot.time.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\flot\jquery.flot.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\all.css", "CSS", 0, 0, 0, 0, 3070, 0, 0, 0, 0, 0, 0, 0, 6, 1481, 4557
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\all.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\brands.css", "CSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 2, 16
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\brands.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\fontawesome.css", "CSS", 0, 0, 0, 0, 3039, 0, 0, 0, 0, 0, 0, 0, 6, 1478, 4523
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\fontawesome.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\regular.css", "CSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 2, 16
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\regular.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\solid.css", "CSS", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 2, 17
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\solid.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\svg-with-js.css", "CSS", 0, 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 4, 56, 372
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\svg-with-js.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\v4-shims.css", "CSS", 0, 0, 0, 0, 1556, 0, 0, 0, 0, 0, 0, 0, 4, 613, 2173
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\css\v4-shims.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\webfonts\fa-brands-400.svg", "XML", 0, 0, 0, 3566, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3571
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\webfonts\fa-regular-400.svg", "XML", 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 804
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fontawesome-free\webfonts\fa-solid-900.svg", "XML", 0, 0, 0, 4934, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 4939
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fullcalendar-bootstrap\main.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 5, 7, 36
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fullcalendar-bootstrap\main.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 3, 13
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fullcalendar-bootstrap\main.esm.js", "JavaScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 7, 84
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fullcalendar-bootstrap\main.js", "JavaScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 92
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fullcalendar-bootstrap\main.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fullcalendar-bootstrap\main.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fullcalendar-daygrid\main.css", "CSS", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 11, 13, 78
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fullcalendar-daygrid\main.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 0, 3, 12, 317
"c:\xampp\htdocs\EL_DORADO\admin\dashboard\plugins\fullcalendar-daygrid\main.esm.js", "JavaScript", 0, 0, 1459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 20, 1655
